 z u d s sea 
  0.43999999761581421        3.6516611671783531E-004  -2.5663751808818851E-003  -1.3600418059574258E-003  -2.7454414789831159E-004
  0.44800001382827759        3.1522332357616760E-004  -2.3450306863422180E-003  -1.3874381416648753E-003  -2.4205103686082488E-004
  0.45600003004074097        2.7172095537166083E-004  -2.1363617429813369E-003  -1.4104384567144564E-003  -2.1287508737517549E-004
  0.46399998664855957        2.3390824548664486E-004  -1.9403368443239818E-003  -1.4288717432651265E-003  -1.8671877666371486E-004
  0.47200000286102295        2.0111999460871200E-004  -1.7567753838726478E-003  -1.4424170373418777E-003  -1.6331755743271802E-004
  0.48000001907348633        1.7274315320663141E-004  -1.5856519942348390E-003  -1.4509710035380268E-003  -1.4242457622100596E-004
  0.48800003528594971        1.4822912993668055E-004  -1.4265702852041071E-003  -1.4542680990307867E-003  -1.2381336171371761E-004
  0.49599999189376831        1.2709032830624721E-004  -1.2793339867561095E-003  -1.4522699156576998E-003  -1.0727715919019207E-004
  0.50400000810623169        1.0888692989723747E-004  -1.1434681787097474E-003  -1.4449075585792337E-003  -9.2623593827457365E-005
  0.51200002431869507        9.3234288524931020E-005  -1.0186179984313386E-003  -1.4322238220144511E-003  -7.9681357416765833E-005
  0.52000004053115845        7.9786624988332095E-005  -9.0428631218676810E-004  -1.4143090240674471E-003  -6.8282812583228956E-005
  0.52799999713897705        6.8246182855115798E-005  -8.0001213003054624E-004  -1.3912322153449843E-003  -5.8281181051507865E-005
  0.53600001335144043        5.8348083575883902E-005  -7.0523944500745859E-004  -1.3632932494933097E-003  -4.9535832225941439E-005
  0.54400002956390381        4.9864087244422382E-005  -6.1944104246926452E-004  -1.3305874022162786E-003  -4.1917849532446131E-005
  0.55200004577636719        4.2594251855904200E-005  -5.4208400301528818E-004  -1.2934588078613830E-003  -3.5308910919379750E-005
  0.56000000238418579        3.6379877600529850E-005  -4.7269315215958408E-004  -1.2522349186468561E-003  -2.9614204718445302E-005
  0.56800001859664917        3.1054066526205285E-005  -4.1061481886207874E-004  -1.2072114615305112E-003  -2.4715135479284593E-005
  0.57600003480911255        2.6490724750208224E-005  -3.5529531600268630E-004  -1.1589517375227136E-003  -2.0521056333176949E-005
  0.58399999141693115        2.2580967219646413E-005  -3.0620907296256074E-004  -1.1078164248328685E-003  -1.6948335339230354E-005
  0.59200000762939453        1.9230215635126732E-005  -2.6282675359879201E-004  -1.0543167779537620E-003  -1.3920226572357037E-005
